FindNextFile,FindFirstFile,FindFirstFileEx,SetFilePointer,SetFilePointerEx,GetFileSize,GetFileSizeEx,SetFileAttributes,GetFileType,CopyFileEx,CopyFile,DeleteFile,EncryptFile,NtReadFile,NtWriteFile,GetFileAttributes,GetFileAttributesEx,CryptDeriveKey,CryptDecodeObject,CryptGenKey,CryptImportPublicKeyInfo,CryptAcquireContext,CryptAcquireContextW,RegCloseKey,RegCreateKeyExW,RegDeleteKeyW,RegQueryValueExW,RegSetValueExW,RegEnumKeyExA,RegOpenKeyExW,NtQueryValueKey,NtOpenKey,socket,InternetOpen,shutdown,sendto,connect,bind,listen,accept,recv,send,InternetOpenUrl,InternetReadFile,InternetWriteFile,CreateThread,CreateRemoteThread,NtResumeThread,NtGetContextThread,NtSetContextThread,CreateProcessInternalW,NtOpenProcess,Process32NextW,Process32FirstW,NtTerminateProcess,test
0,0,0,103578,4739,63078,1645,0,2687,0,0,0,0,590668,279687,0,0,0,0,0,0,0,139,111979,5984,0,136925,2564,1076,131341,27197,9699,107,0,15,0,107,177,0,0,181,108,0,552,105,772,0,369,29,29,337,826015,1542,44,650,Teslacrypt
0,0,0,106089,4739,65097,1646,0,2693,0,0,0,0,592675,287714,0,0,0,0,0,0,0,141,112310,6000,0,137626,2575,1076,131838,27213,9730,107,0,15,0,107,177,0,0,181,108,0,556,105,780,0,370,29,29,340,847780,1575,45,656,Teslacrypt
0,0,0,108756,4739,67145,1647,0,2702,0,0,0,0,594711,296334,0,0,0,0,0,0,0,143,112639,6015,0,138292,2587,1076,132317,27474,10169,107,0,15,0,107,177,0,0,181,108,0,559,105,787,0,373,31,31,350,872917,1613,46,686,Teslacrypt
0,0,0,108760,4739,67145,1647,0,2709,0,0,0,0,594717,296336,0,0,0,0,0,0,0,145,112680,6017,0,138317,2587,1076,132341,27716,10577,107,0,15,0,107,177,0,0,181,108,0,559,105,787,0,373,31,31,357,872919,1613,46,707,Teslacrypt
0,0,0,112098,4740,69581,1668,0,3555,0,0,0,0,597200,305649,0,0,0,0,0,0,0,147,114130,6024,0,141696,2594,1090,134014,27830,10658,107,0,15,0,107,181,0,0,181,108,0,561,105,793,0,376,33,33,362,892201,1655,47,722,Teslacrypt
0,0,0,112765,4740,69878,1669,0,3561,0,0,0,0,597504,308002,0,0,0,0,0,0,0,149,114465,6040,0,142401,2605,1090,134515,27850,10693,107,0,15,0,107,181,0,0,181,108,0,565,105,801,0,377,33,33,365,902807,1692,48,728,Teslacrypt
0,0,0,114749,4740,71389,1670,0,3992,0,0,0,0,599036,313637,0,0,0,0,0,0,0,151,114882,6046,0,143110,2608,1096,134967,27881,10746,107,0,15,0,107,186,0,0,181,108,0,566,105,806,0,380,35,35,370,911667,1731,49,743,Teslacrypt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9297,0,0,3,Benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9297,0,0,6,Benign
0,0,0,20,1,2,12,0,0,0,0,0,0,314,140,0,0,0,0,0,0,0,0,706,0,0,2386,0,0,924,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9311,0,0,6,Benign
0,0,0,20,1,2,12,0,0,0,0,0,0,314,140,0,0,0,0,0,0,0,0,706,0,0,2386,0,0,924,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9311,0,0,7,Benign
0,0,0,20,1,2,12,0,0,0,0,0,0,314,140,0,0,0,0,0,0,0,0,706,0,0,2386,0,0,924,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9311,0,0,8,Benign
0,0,0,277,2,6,24,0,0,0,0,0,0,1696,1194,0,0,0,0,0,0,0,0,1448,0,0,4785,0,0,1807,23,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9358,0,0,11,Benign
0,0,0,277,2,6,24,0,0,0,0,0,0,1696,1194,0,0,0,0,0,0,0,0,1448,0,0,4785,0,0,1807,23,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9358,0,0,12,Benign
0,0,0,536,2,114,24,0,0,0,0,0,0,1931,1328,0,0,0,0,0,0,0,0,1816,13,0,4975,9,0,2258,32,101,16,0,0,0,16,16,0,0,68,43,0,202,0,3,0,1,0,0,1,9359,0,0,16,Benign
0,0,0,536,2,115,24,0,0,0,0,0,0,1931,1328,0,0,0,0,0,0,0,0,2003,13,0,5046,9,0,2457,54,151,16,0,0,0,16,16,0,0,68,43,0,202,0,3,0,1,0,0,2,9359,0,0,16,Benign
0,0,0,536,2,115,24,0,0,0,0,0,0,1931,1328,0,0,0,0,0,0,0,0,2003,13,0,5046,9,0,2457,54,151,16,0,0,0,16,16,0,0,68,43,0,202,0,3,0,1,0,0,2,9359,0,0,17,Benign
0,0,0,554,3,118,45,0,0,0,0,0,0,2816,1418,0,0,0,0,0,0,0,0,2784,43,1,7428,17,0,3391,1518,246,16,0,0,0,16,16,0,0,68,43,0,202,0,4,0,1,0,0,2,9421,33,1,17,Benign
0,0,0,554,3,137,45,0,0,0,0,0,0,2816,1418,0,0,0,0,0,0,0,0,2792,43,1,7430,17,0,3418,1682,256,16,0,0,0,16,16,0,0,68,43,0,202,0,5,0,1,0,0,2,9421,33,1,17,Benign
0,0,0,554,3,137,45,0,0,0,0,0,0,2816,1418,0,0,0,0,0,0,0,0,2792,43,1,7430,17,0,3418,1682,256,16,0,0,0,16,16,0,0,68,43,0,202,0,5,0,1,0,0,2,9421,33,1,18,Benign
0,0,0,597,3,186,77,0,0,0,0,0,0,3109,1589,0,0,0,0,0,0,0,0,4376,89,4,9469,30,0,5264,5095,492,16,0,0,0,16,16,0,0,68,43,0,202,0,6,0,2,0,0,5,9685,33,1,24,Benign
0,0,0,635,4,192,89,0,0,0,0,0,0,3694,1740,0,0,0,0,0,0,0,0,5070,89,4,11843,30,0,6114,5111,540,16,0,0,0,16,16,0,0,68,43,0,202,0,6,0,2,0,0,5,9699,33,1,24,Benign
0,0,0,642,5,194,101,0,0,0,0,0,0,4098,1744,0,0,0,0,0,0,0,0,5593,89,4,14155,30,0,6792,5127,585,16,0,0,0,16,16,0,0,68,43,0,202,0,6,0,2,0,0,5,9713,33,1,24,Benign
0,0,0,651,6,195,113,0,0,0,0,0,0,4680,1755,0,0,0,0,0,0,0,0,6285,89,4,16526,30,0,7638,5143,633,16,0,0,0,16,16,0,0,68,43,0,202,0,6,0,2,0,0,5,9728,33,1,24,Benign
0,0,0,651,6,195,113,0,0,0,0,0,0,4680,1755,0,0,0,0,0,0,0,0,6285,89,4,16526,30,0,7638,5143,633,16,0,0,0,16,16,0,0,68,43,0,202,0,6,0,2,0,0,5,9728,33,1,24,Benign
0,0,0,651,6,195,113,0,0,0,0,0,0,4680,1818,0,0,0,0,0,0,0,0,6285,89,4,16526,30,0,7638,5143,633,16,0,0,0,16,16,0,0,68,43,0,202,0,6,0,20,0,0,7,9728,33,1,24,Benign
0,0,0,651,6,195,114,0,10,0,0,0,0,4726,1818,0,0,0,0,0,0,0,0,6306,89,4,16580,30,0,7668,5492,695,17,0,0,0,16,17,0,0,16547,43,0,202,0,7,0,21,0,0,7,23694,13994,422,24,Benign
0,0,0,652,6,195,114,0,10,0,0,0,0,4728,1818,0,0,0,0,0,0,0,0,6306,89,4,16580,30,0,7668,5494,697,17,0,0,0,16,17,0,0,16547,43,0,202,0,7,0,21,0,0,8,23694,13994,422,30,Benign
0,0,0,652,6,195,115,0,10,0,0,0,0,4729,1818,0,0,0,0,0,0,0,0,6307,89,4,16580,30,0,7670,5732,726,17,0,0,0,16,17,0,0,16547,43,0,202,0,7,0,21,0,0,8,23698,13994,422,30,Benign
0,0,0,652,6,195,115,0,10,0,0,0,0,4729,1818,0,0,0,0,0,0,0,0,6307,89,4,16580,30,0,7670,5827,733,17,0,0,0,16,17,0,0,16547,43,0,202,0,64,0,21,0,0,8,23698,13994,422,30,Benign
0,0,0,714,9,209,155,0,10,0,0,0,0,4807,1819,0,0,0,0,0,0,0,1,7890,99,4,20437,44,0,9925,6608,1587,17,0,0,0,16,17,0,0,16547,43,0,202,0,72,0,22,0,0,8,23873,13994,422,30,Benign
0,0,0,714,9,209,155,0,10,0,0,0,0,4807,1819,0,0,0,0,0,0,0,1,7890,99,4,20437,44,0,9925,6610,1589,17,0,0,0,16,17,0,0,16547,43,0,202,0,72,0,22,0,0,8,23873,13994,422,33,Benign
0,0,0,714,9,209,155,0,10,0,0,0,0,4807,1819,0,0,0,0,0,0,0,1,7890,99,4,20437,44,0,9925,6616,1594,17,0,0,0,16,17,0,0,16547,43,0,202,0,72,0,22,0,0,8,23873,13994,422,36,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4809,1819,0,0,0,0,0,0,0,1,7891,99,4,20437,44,0,9925,6618,1597,17,0,0,0,16,17,0,0,16547,43,0,202,0,72,0,22,0,0,9,23874,13994,422,42,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4809,1819,0,0,0,0,0,0,0,1,7891,99,4,20437,44,0,9925,6619,1598,17,0,0,0,16,17,0,0,16547,43,0,202,0,72,0,22,0,0,9,23874,13994,422,45,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4809,1819,0,0,0,0,0,0,0,1,7891,99,4,20437,44,0,9925,6620,1599,17,0,0,0,16,17,0,0,16547,43,0,202,0,72,0,22,0,0,9,23874,13994,422,48,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4828,1819,0,0,0,0,0,0,0,1,8036,99,4,20438,117,0,9925,6830,1611,17,0,0,0,16,17,0,0,16547,43,0,202,0,73,0,23,0,0,9,23875,13994,422,48,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4828,1819,0,0,0,0,0,0,0,1,8036,99,4,20438,117,0,9925,6831,1612,17,0,0,0,16,17,0,0,16547,43,0,202,0,73,0,23,0,0,9,23875,13994,422,51,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4828,1819,0,0,0,0,0,0,0,1,8036,99,4,20438,117,0,9925,6833,1614,17,0,0,0,16,17,0,0,16547,43,0,202,0,73,0,23,0,0,9,23875,13994,422,54,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4828,1819,0,0,0,0,0,0,0,1,8036,99,4,20438,117,0,9925,6834,1615,17,0,0,0,16,17,0,0,16547,43,0,202,0,73,0,23,0,0,9,23875,13994,422,57,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4828,1820,0,0,0,0,0,0,0,1,8037,100,6,20438,121,0,9927,6917,1694,17,0,0,0,16,17,0,0,16547,43,0,202,0,73,0,23,0,0,9,24238,13994,422,57,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4828,1820,0,0,0,0,0,0,0,1,8038,100,6,20438,121,0,9927,6918,1696,17,0,0,0,16,17,0,0,16547,43,0,202,0,73,0,23,0,0,9,24239,13994,422,60,Benign
0,0,0,715,9,209,155,0,10,0,0,0,0,4828,1820,0,0,0,0,0,0,0,1,8038,100,6,20438,121,0,9927,6920,1698,17,0,0,0,16,17,0,0,16547,43,0,202,0,73,0,23,0,0,9,24239,13994,422,63,Benign
0,0,0,718,11,209,155,0,13,0,0,0,0,4940,1824,0,0,0,0,0,0,0,2,8393,112,6,20687,124,3,10335,6937,1740,17,0,0,0,16,17,0,0,16547,43,0,204,0,78,0,23,0,0,9,24239,13994,422,66,Benign
0,0,0,718,11,209,155,0,13,0,0,0,0,4940,1824,0,0,0,0,0,0,0,2,8393,112,6,20687,124,3,10335,6938,1741,17,0,0,0,16,17,0,0,16547,43,0,204,0,78,0,23,0,0,9,24239,13994,422,69,Benign
0,0,0,718,11,209,155,0,13,0,0,0,0,4940,1824,0,0,0,0,0,0,0,2,8393,112,6,20687,124,3,10335,6939,1742,17,0,0,0,16,17,0,0,16547,43,0,204,0,78,0,23,0,0,9,24239,13994,422,72,Benign
0,0,0,719,11,209,155,0,13,0,0,0,0,4942,1824,0,0,0,0,0,0,0,2,8393,112,6,20687,124,3,10335,6941,1744,17,0,0,0,16,17,0,0,16547,43,0,204,0,78,0,23,0,0,10,24239,13994,422,78,Benign
0,0,0,719,11,210,155,0,13,0,0,0,0,4942,1824,0,0,0,0,0,0,0,2,8393,112,6,20687,124,3,10335,7129,1757,17,0,0,0,16,18,0,0,16547,43,0,204,0,80,0,23,0,0,10,24240,13994,422,78,Benign
0,0,0,719,11,210,155,0,13,0,0,0,0,4943,1824,0,0,0,0,0,0,0,2,8579,119,6,20888,150,3,10591,7998,2507,17,0,0,0,16,18,0,0,16547,43,0,204,0,82,0,24,0,0,10,24240,13994,422,78,Benign
0,0,0,719,12,210,156,0,13,0,0,0,0,4944,1825,0,0,0,0,0,0,0,2,8764,119,6,20961,150,3,10803,8000,2513,17,0,0,0,16,18,0,0,16547,43,0,204,0,83,0,24,0,0,10,24240,13994,422,78,Benign
0,0,0,719,12,210,156,0,13,0,0,0,0,4945,1825,0,0,0,0,0,0,0,2,8765,119,6,20961,150,3,10806,8093,2530,17,0,0,0,16,18,0,0,16547,43,0,204,0,83,0,24,0,0,10,24240,13994,422,78,Benign
0,0,0,739,12,210,156,0,30,0,0,0,0,4950,1825,0,0,0,0,0,0,0,2,8765,119,6,20961,150,3,10806,8118,2577,17,0,0,0,16,18,0,0,16547,43,0,204,0,83,0,24,0,0,10,24240,13994,422,78,Benign
0,0,0,739,12,324,177,0,30,0,0,0,0,4991,1826,0,0,0,0,0,0,0,2,8774,119,6,20966,150,3,10826,12440,2705,17,0,0,0,16,18,0,0,16547,43,0,204,0,87,0,24,0,0,10,24485,13994,422,78,Benign
0,0,0,739,12,324,177,0,30,0,0,0,0,4991,1826,0,0,0,0,0,0,0,2,8774,119,6,20966,150,3,10826,12441,2706,17,0,0,0,16,18,0,0,16547,43,0,204,0,87,0,24,0,0,10,24485,13994,422,81,Benign
0,0,0,741,12,330,177,0,32,0,0,0,0,4994,1826,0,0,0,0,0,0,0,2,8774,119,6,20966,150,3,10826,12482,2750,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,10,24485,13994,422,84,Benign
0,0,0,741,12,330,177,0,32,0,0,0,0,4994,1826,0,0,0,0,0,0,0,2,8774,119,6,20966,150,3,10826,12482,2750,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,10,24485,13994,422,87,Benign
0,0,0,741,12,330,177,0,32,0,0,0,0,4996,1827,0,0,0,0,0,0,0,2,8775,119,6,20966,150,3,10828,12578,2760,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,10,24485,13994,422,87,Benign
0,0,0,741,12,330,177,0,32,0,0,0,0,4996,1827,0,0,0,0,0,0,0,2,8776,119,6,20972,150,3,10831,12583,2765,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,10,24485,13994,422,90,Benign
0,0,0,741,12,330,177,0,32,0,0,0,0,4996,1827,0,0,0,0,0,0,0,2,8776,119,6,20972,150,3,10831,12583,2765,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,10,24485,13994,422,90,Benign
0,0,0,742,12,330,177,0,32,0,0,0,0,4998,1827,0,0,0,0,0,0,0,2,8776,119,6,20972,150,3,10831,12585,2767,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,11,24485,13994,422,96,Benign
0,0,0,742,12,330,177,0,32,0,0,0,0,4998,1827,0,0,0,0,0,0,0,2,8776,119,6,20972,150,3,10831,12586,2768,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,11,24485,13994,422,99,Benign
0,0,0,743,12,330,177,0,32,0,0,0,0,5000,1827,0,0,0,0,0,0,0,2,8776,119,6,20972,150,3,10831,12588,2770,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,12,24485,13994,422,105,Benign
0,0,0,743,12,330,177,0,38,0,0,0,0,5001,1827,0,0,0,0,0,0,0,2,8956,119,6,21040,150,3,11035,12699,2841,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,12,24485,13994,422,105,Benign
0,0,0,743,12,330,177,0,41,0,0,0,0,5001,1827,0,0,0,0,0,0,0,2,8956,119,6,21040,150,3,11035,12700,2842,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,24,0,0,12,24485,13994,422,108,Benign
0,0,0,743,12,330,177,0,41,0,0,0,0,5001,1890,0,0,0,0,0,0,0,2,8956,119,6,21040,150,3,11035,12700,2842,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,42,0,0,14,24485,13994,422,108,Benign
0,0,0,743,12,330,177,0,41,0,0,0,0,5001,1953,0,0,0,0,0,0,0,2,8956,119,6,21040,150,3,11035,12700,2842,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,60,0,0,16,24485,13994,422,108,Benign
0,0,0,743,12,330,177,0,41,0,0,0,0,5001,2016,0,0,0,0,0,0,0,2,8956,119,6,21040,150,3,11035,12700,2842,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,78,0,0,18,24485,13994,422,108,Benign
0,0,0,743,12,330,177,0,41,0,0,0,0,5001,2016,0,0,0,0,0,0,0,2,8956,119,6,21040,150,3,11035,12701,2843,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,78,0,0,18,24485,13994,422,111,Benign
0,0,0,743,12,330,177,0,41,0,0,0,0,5001,2016,0,0,0,0,0,0,0,2,8956,119,6,21040,150,3,11035,12702,2844,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,78,0,0,18,24485,13994,422,114,Benign
0,0,0,743,12,330,177,0,41,0,0,0,0,5001,2016,0,0,0,0,0,0,0,2,8964,119,6,21044,150,3,11043,12797,2851,17,0,0,0,16,18,0,0,16547,43,0,204,0,88,0,78,0,0,18,29495,13994,422,114,Benign
0,0,0,3994,12,330,177,0,176,0,0,0,0,7828,2016,0,0,0,0,0,0,0,2,8968,119,6,21044,150,3,11047,12862,2856,18,0,0,0,16,18,0,0,16547,43,0,204,0,89,0,79,0,0,18,29495,13994,422,114,Benign
0,0,0,4000,12,330,177,0,176,0,0,0,0,7833,2016,0,0,0,0,0,0,0,2,8968,119,6,21044,150,3,11047,12863,2857,18,0,0,0,16,18,0,0,16547,43,0,204,0,89,0,79,0,0,18,29495,13994,422,117,Benign
0,0,0,4000,12,330,177,0,176,0,0,0,0,7833,2016,0,0,0,0,0,0,0,2,8968,119,6,21044,150,3,11047,12864,2858,18,0,0,0,16,18,0,0,16547,43,0,204,0,89,0,79,0,0,18,29495,13994,422,120,Benign
0,0,0,4000,12,336,177,0,176,0,0,0,0,7839,2016,0,0,0,0,0,0,0,2,8973,119,6,21044,150,3,11052,12987,2865,18,0,0,0,16,18,0,0,16547,43,0,204,0,89,0,79,0,0,18,29495,13994,422,120,Benign
0,0,0,4000,12,336,177,0,176,0,0,0,0,7839,2016,0,0,0,0,0,0,0,2,8973,119,6,21044,150,3,11052,13077,2910,18,0,0,0,16,18,0,0,16547,43,0,204,0,89,0,79,0,0,18,29495,13994,422,120,Benign
0,0,0,4000,12,336,177,0,176,0,0,0,0,7839,2016,0,0,0,0,0,0,0,2,8973,119,6,21044,150,3,11052,13083,2915,18,0,0,0,16,18,0,0,16547,43,0,204,0,89,0,79,0,0,18,29495,13994,422,123,Benign
0,0,0,4000,12,336,177,0,176,0,0,0,0,7840,2016,0,0,0,0,0,0,0,2,9161,126,6,21244,176,3,11306,13882,3662,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,80,0,0,18,29495,13994,422,123,Benign
0,0,0,4000,12,336,177,0,176,0,0,0,0,7840,2016,0,0,0,0,0,0,0,2,9161,126,6,21244,176,3,11306,13882,3662,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,80,0,0,18,29495,13994,422,123,Benign
0,0,0,4000,12,336,177,0,177,0,0,0,0,7841,2016,0,0,0,0,0,0,0,2,9163,126,6,21245,176,3,11311,14060,3733,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,80,0,0,18,29495,13994,422,123,Benign
0,0,0,4000,12,336,177,0,177,0,0,0,0,7841,2016,0,0,0,0,0,0,0,2,9163,126,6,21245,176,3,11311,14062,3735,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,80,0,0,18,29495,13994,422,126,Benign
0,0,0,4000,12,336,177,0,177,0,0,0,0,7841,2016,0,0,0,0,0,0,0,2,9163,126,6,21245,176,3,11311,14063,3736,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,80,0,0,18,29495,13994,422,129,Benign
0,0,0,4000,12,336,177,0,177,0,0,0,0,7841,2079,0,0,0,0,0,0,0,2,9163,126,6,21245,176,3,11311,14063,3736,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,99,0,0,20,29495,13994,422,129,Benign
0,0,0,4000,12,336,177,0,177,0,0,0,0,7841,2079,0,0,0,0,0,0,0,2,9163,126,6,21245,176,3,11311,14065,3738,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,99,0,0,20,29495,13994,422,132,Benign
0,0,0,4000,12,336,177,0,177,0,0,0,0,7841,2079,0,0,0,0,0,0,0,2,9163,126,6,21245,176,3,11311,14066,3739,18,0,0,0,16,18,0,0,16547,43,0,204,0,91,0,99,0,0,20,29495,13994,422,135,Benign
0,0,0,4003,15,459,201,0,178,0,0,0,0,7924,2080,0,0,0,0,0,0,0,3,10843,137,6,24809,1163,3,13870,14100,3844,18,0,0,0,16,18,0,0,16547,43,0,204,0,98,0,102,0,0,20,30193,13994,422,135,Benign
0,0,0,4007,15,460,201,0,179,0,0,0,0,7924,2082,0,0,0,0,0,0,0,3,10845,137,6,24813,1163,3,13873,14322,3908,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30195,13994,422,135,Benign
0,0,0,4007,15,460,201,0,179,0,0,0,0,7987,2084,0,0,0,0,0,0,0,3,10848,137,6,24813,1163,3,13877,14394,3916,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30195,13994,422,135,Benign
0,0,0,4007,15,460,202,0,179,0,0,0,0,7988,2084,0,0,0,0,0,0,0,4,10849,137,6,24813,1163,3,13883,14637,3950,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30198,13994,422,135,Benign
0,0,0,4007,15,460,202,0,179,0,0,0,0,7988,2084,0,0,0,0,0,0,0,4,10849,137,6,24813,1163,3,13883,14638,3951,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30198,13994,422,138,Benign
0,0,0,4007,15,460,202,0,179,0,0,0,0,7988,2084,0,0,0,0,0,0,0,4,10849,137,6,24813,1163,3,13883,14644,3956,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30198,13994,422,141,Benign
0,0,0,4007,15,460,202,0,179,0,0,0,0,7988,2084,0,0,0,0,0,0,0,4,10849,137,6,24813,1163,3,13883,14645,3957,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30198,13994,422,144,Benign
0,0,0,4007,15,460,202,0,179,0,0,0,0,7988,2084,0,0,0,0,0,0,0,4,10849,137,6,24813,1163,3,13883,14646,3958,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30198,13994,422,147,Benign
0,0,0,4007,15,461,207,0,179,0,0,0,0,8037,2091,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15766,4022,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,104,0,0,20,30229,13994,422,147,Benign
0,0,0,4007,15,461,207,0,179,0,0,0,0,8037,2154,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15766,4022,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,123,0,0,22,30229,13994,422,147,Benign
0,0,0,4007,15,461,207,0,182,0,0,0,0,8037,2154,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15767,4023,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,123,0,0,22,30229,13994,422,150,Benign
0,0,0,4008,15,461,207,0,182,0,0,0,0,8039,2154,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15769,4025,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,123,0,0,23,30229,13994,422,156,Benign
0,0,0,4008,15,461,207,0,182,0,0,0,0,8039,2154,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15772,4026,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,123,0,0,23,30229,13994,422,159,Benign
0,0,0,4008,15,461,207,0,182,0,0,0,0,8039,2154,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15774,4028,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,123,0,0,23,30229,13994,422,162,Benign
0,0,0,4008,15,461,207,0,182,0,0,0,0,8039,2217,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15774,4028,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,141,0,0,25,30229,13994,422,162,Benign
0,0,0,4008,15,461,207,0,182,0,0,0,0,8039,2217,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15777,4029,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,141,0,0,25,30229,13994,422,165,Benign
0,0,0,4008,15,461,207,0,182,0,0,0,0,8039,2217,0,0,0,0,0,0,0,4,10859,137,6,24819,1163,3,13896,15778,4030,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,141,0,0,25,30229,13994,422,168,Benign
0,0,0,4008,15,461,208,0,182,0,0,0,0,8040,2217,0,0,0,0,0,0,0,4,10861,137,6,24819,1163,3,13900,16101,4060,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,141,0,0,25,30877,14027,423,168,Benign
0,0,0,4008,15,461,208,0,182,0,0,0,0,8040,2280,0,0,0,0,0,0,0,4,10861,137,6,24819,1163,3,13900,16101,4060,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,159,0,0,27,30877,14027,423,168,Benign
0,0,0,4008,15,461,208,0,182,0,0,0,0,8040,2280,0,0,0,0,0,0,0,4,10861,137,6,24819,1163,3,13900,16102,4061,18,0,0,0,16,18,0,0,16547,43,0,204,0,101,0,159,0,0,27,30877,14027,423,171,Benign
0,0,0,4008,15,461,208,0,182,0,0,0,0,8040,2281,0,0,0,0,0,0,0,4,10881,150,6,24827,1166,3,13912,16250,4081,18,0,0,0,16,18,0,0,16547,43,0,205,0,109,0,165,0,0,27,30877,14027,423,171,Benign
0,0,0,4008,15,461,209,0,182,0,0,0,0,8086,2304,0,0,0,0,0,0,0,4,10885,150,6,24829,1166,3,13917,16415,4093,18,0,0,0,16,18,0,0,16547,43,0,205,0,109,0,165,0,0,27,30877,14027,423,171,Benign
0,0,0,4008,15,461,209,0,182,0,0,0,0,8086,2304,0,0,0,0,0,0,0,4,10886,150,6,24829,1166,3,13918,16416,4095,18,0,0,0,16,18,0,0,16547,43,0,205,0,109,0,165,0,0,27,30878,14027,423,174,Benign
0,0,0,4008,15,461,209,0,182,0,0,0,0,8086,2304,0,0,0,0,0,0,0,4,11066,150,6,24896,1166,3,14123,16418,4100,18,0,0,0,16,18,0,0,16547,43,0,205,0,109,0,165,0,0,27,30878,14027,423,174,Benign
