0.547618672,-0.115881008,Cerber
0.184477453,-0.078477909,Reveton
0.274700554,-0.083121325,Reveton
0.64458375,-0.100201789,Locky
0.462309479,-0.114561465,Cerber
0.64974162,-0.099404637,Locky
0.339439891,-0.109100874,Bengin
0.685901557,-0.072611284,Bengin
0,0,Bengin
0.476718821,-0.074522555,Bengin
0.518205975,-0.119996406,Cerber
0.570501809,-0.11833904,Cerber
0.643490568,-0.073074579,Bengin
0.717166512,-0.072262548,Bengin
0.444799466,-0.062972755,TeslaCrypt
-0.095470244,-0.143321529,Genasom
0.310615181,0,Locky
0.712110727,-0.07213292,Bengin
0.697690017,-0.072427109,Bengin
0.456229532,-0.114554969,Cerber
0.790446115,-0.151343166,CryptoWall
0.614584063,-0.086840129,Locky
0.643966841,-0.107587204,Locky
0.56181475,-0.15061698,TeslaCrypt
0.044557512,-0.083876486,Reveton
0.697678945,-0.072427109,Bengin
0.64785843,-0.100150595,Locky
0.473173386,-0.074500019,Bengin
0.657526377,-0.109004851,Locky
0.51382871,-0.074853662,Bengin
0.468421645,-0.085564249,Reveton
0.118087135,-0.064973543,Locky
0.640368312,-0.107877203,Locky
0.466162179,-0.115822584,Cerber
0.51274663,-0.116542056,Cerber
0.653542533,-0.108491696,Locky
0.650463478,-0.073232033,Bengin
0.638543708,-0.108821765,Locky
0.525470298,0,Jigsaw
-0.09511346,-0.142982864,Genasom
-0.067792041,-0.158761136,Reveton
-0.092210482,-0.150191618,Genasom
0.154001612,-0.065439783,Locky
0.451619346,-0.086812257,Jigsaw
0.627033065,-0.086570986,Locky
0.681623709,-0.109201121,Locky
0.663475218,-0.085682386,Locky
0.661167542,-0.108943945,Locky
-0.092770782,-0.149947477,Genasom
0.020130964,-0.079955159,Locky
0.53356001,-0.116679926,Cerber
0.672336599,-0.109701409,Locky
0.533226362,-0.170160929,TeslaCrypt
0.600345869,-0.074572327,Bengin
0.38492338,-0.088348818,Reveton
0.545227408,-0.115792534,Cerber
0.649687966,-0.108813916,Locky
0.682838909,-0.107423592,Locky
