file-crypt,file-register,file-socket,crypt-register,crypt-socket,register-socket,label,,,,FC,FR,FS,CR,CS,RS
-0.103330007,-0.019230146,0.301537971,-0.125519032,-0.062472598,0.421326329,11,,,,,,,,,
-0.10333002,-0.019239108,0.30153152,-0.125544701,-0.062472598,0.421323291,11,,,,,,,,,
-0.103307465,-0.019234242,0.30139195,-0.125093089,-0.06190348,0.421496735,11,,,,,,,,,
-0.103307478,-0.019272755,0.301385502,-0.125104637,-0.06190348,0.421443981,11,,,,,,,,,
-0.10330835,-0.019308135,0.301391822,-0.125118593,-0.06190348,0.421395642,11,,,,,,,,,
-0.103308363,-0.019350279,0.301385373,-0.12513031,-0.06190348,0.421333961,11,,,,,,,,,
-0.103308376,-0.019388769,0.301378925,-0.125141843,-0.06190348,0.421281213,11,,,,,,,,,
-0.103283211,-0.019307328,0.301176893,-0.124718816,-0.061054511,0.421501725,11,,,,,,,,,
-0.103283225,-0.019345648,0.301170449,-0.124730341,-0.061054511,0.421449217,11,,,,,,,,,
-0.103659664,-0.017702991,0.302723465,-0.125186296,-0.061054511,0.423173435,11,,,,,,,,,
-0.103659671,-0.017740921,0.302717415,-0.125196913,-0.061054511,0.423118335,11,,,,,,,,,
-0.103659678,-0.017777316,0.302711364,-0.125207809,-0.061054511,0.423068714,11,,,,,,,,,
-0.103659685,-0.017815231,0.302705314,-0.125218417,-0.061054511,0.423013623,11,,,,,,,,,
-0.103659692,-0.017853137,0.302699264,-0.125229022,-0.061054511,0.422958536,11,,,,,,,,,
-0.1036597,-0.017889509,0.302693214,-0.125239905,-0.061054511,0.422908925,11,,,,,,,,,
-0.103659707,-0.017925874,0.302687164,-0.125250784,-0.061054511,0.422859316,11,,,,,,,,,
-0.103629668,-0.018136916,0.302187182,-0.125250784,-0.061054511,0.422859316,11,,,,,,,,,
-0.103896456,-0.018423934,0.301418854,-0.125672936,-0.061054511,0.424174025,11,,,,,,,,,
-0.103896457,-0.018460087,0.301412927,-0.125682977,-0.061054511,0.424121876,11,,,,,,,,,
-0.103896458,-0.018498071,0.301407,-0.125693411,-0.061054511,0.424066844,11,,,,,,,,,
-0.103884924,-0.018589697,0.301374256,-0.125794888,-0.060919459,0.424121874,11,,,,,,,,,
-0.103915047,-0.000854588,0.301314654,-0.125992511,-0.060919459,0.465162478,11,,,,,,,,,
-0.103915048,-0.000889562,0.301308727,-0.126002635,-0.060919459,0.465115359,11,,,,,,,,,
-0.103915048,-0.000924529,0.301302802,-0.126012754,-0.060919459,0.465068241,11,,,,,,,,,
-0.103891724,-0.000836168,0.301108051,-0.125857363,-0.060070281,0.465251298,11,,,,,,,,,
-0.103891725,-0.000871006,0.301102129,-0.125867456,-0.060070281,0.465204361,11,,,,,,,,,
-0.104036098,-8.57E-05,0.302095534,-0.12587599,-0.060070281,0.465297377,11,,,,,,,,,
-0.104036098,-0.000120428,0.302089789,-0.125886074,-0.060070281,0.465250462,11,,,,,,,,,
-0.103975068,-0.005374775,0.302238956,-0.128028339,-0.059905408,0.458837694,11,,,,,,,,,
-0.103975069,-0.005410239,0.302233208,-0.128037594,-0.059905408,0.458785435,11,,,,,,,,,
-0.104163462,-0.003923811,0.304049807,-0.127994175,-0.059905408,0.457647888,11,,,,,,,,,
-0.104163462,-0.003957069,0.304044354,-0.128003533,-0.059905408,0.457601786,11,,,,,,,,,
-0.104163462,-0.003991777,0.304038902,-0.128012657,-0.059905408,0.457550729,11,,,,,,,,,
-0.10416505,-0.004092554,0.304032743,-0.128056226,-0.059905408,0.457456706,11,,,,,,,,,
-0.10416505,-0.004128988,0.304027291,-0.128065715,-0.059905408,0.457402927,11,,,,,,,,,
-0.104165051,-0.00416367,0.304021839,-0.12807482,-0.059905408,0.457351864,11,,,,,,,,,
-0.104165051,-0.004241773,0.304016386,-0.128108151,-0.059905408,0.457279069,11,,,,,,,,,
-0.104146616,-0.00425238,0.303966609,-0.127863721,-0.059615817,0.457306459,11,,,,,,,,,
-0.104146616,-0.004271355,0.303961158,-0.127883323,-0.059615817,0.457276701,11,,,,,,,,,
-0.104146617,-0.004304464,0.303955708,-0.127892637,-0.059615817,0.457230737,11,,,,,,,,,
-0.104146617,-0.004337567,0.303950257,-0.127901948,-0.059615817,0.457184775,11,,,,,,,,,
-0.104361621,-0.003177413,0.305192006,-0.127869913,-0.059615817,0.457235867,11,,,,,,,,,
-0.104506955,-0.001938028,0.306668397,-0.127825235,-0.059615817,0.456184723,11,,,,,,,,,
-0.104805684,-0.001299239,0.307367148,-0.128231887,-0.059615817,0.457092817,11,,,,,,,,,
-0.104771135,-0.001356592,0.307243792,-0.127881619,-0.059046261,0.457073074,11,,,,,,,,,
-0.104771738,-0.001360784,0.307248245,-0.127884431,-0.059046261,0.457067981,11,,,,,,,,,
-0.104771734,-0.001391391,0.307243544,-0.127893147,-0.059046261,0.457025598,11,,,,,,,,,
-0.10477173,-0.001460652,0.307238844,-0.12792205,-0.059046261,0.456952788,11,,,,,,,,,
-0.104771725,-0.001491245,0.307234144,-0.127930756,-0.059046261,0.456910403,11,,,,,,,,,
-0.104771721,-0.001523201,0.307229445,-0.127939245,-0.059046261,0.456863444,11,,,,,,,,,
-0.104753819,-0.001600384,0.307222417,-0.127971615,-0.059046261,0.456796385,11,,,,,,,,,
-0.104753815,-0.001632325,0.307217717,-0.127980093,-0.059046261,0.456749421,11,,,,,,,,,
-0.104753811,-0.001662896,0.307213017,-0.127988782,-0.059046261,0.456707032,11,,,,,,,,,
-0.104867594,-0.00062727,0.30845996,-0.127944321,-0.059046261,0.455677254,11,,,,,,,,,
-0.10486759,-0.0006586,0.308455461,-0.127952689,-0.059046261,0.455631275,11,,,,,,,,,
-0.104970698,0.000288133,0.309596936,-0.127906871,-0.059046261,0.454637235,11,,,,,,,,,
-0.104928567,0.008681114,0.311033983,-0.128082746,-0.059046261,0.470266079,11,,,,,,,,,
-0.104928567,0.008681114,0.311033983,-0.128082746,-0.059046261,0.470266079,11,,,,,,,,,
-0.104928565,0.008652795,0.311029843,-0.128090857,-0.059046261,0.470227237,11,,,,,,,,,
-0.104912903,0.008584021,0.311023675,-0.128119731,-0.059046261,0.470168195,11,,,,,,,,,
-0.1049129,0.008555712,0.311019534,-0.128127834,-0.059046261,0.470129345,11,,,,,,,,,
-0.104912898,0.008527407,0.311015393,-0.128135933,-0.059046261,0.470090496,11,,,,,,,,,
-0.104912896,0.008499105,0.311011253,-0.128144031,-0.059046261,0.470051648,11,,,,,,,,,
-0.104912894,0.008470807,0.311007112,-0.128152126,-0.059046261,0.4700128,11,,,,,,,,,
-0.104912892,0.008442513,0.311002972,-0.128160219,-0.059046261,0.469973954,11,,,,,,,,,
-0.10491289,0.008414223,0.310998831,-0.12816831,-0.059046261,0.469935108,11,,,,,,,,,
-0.104912888,0.008385937,0.310994691,-0.128176399,-0.059046261,0.469896264,11,,,,,,,,,
-0.104912886,0.008356345,0.310990551,-0.128184294,-0.059046261,0.469853181,11,,,,,,,,,
-0.104897227,0.008350433,0.310988524,-0.128185596,-0.059046261,0.469850927,11,,,,,,,,,
-0.104897225,0.008319362,0.310984384,-0.128193803,-0.059046261,0.4698055,11,,,,,,,,,
-0.104889471,0.008310679,0.310978428,-0.128203958,-0.059046261,0.469788209,11,,,,,,,,,
-0.104852951,0.010385429,0.312712805,-0.128048755,-0.059046261,0.46978642,11,,,,,,,,,
-0.10485295,0.010357045,0.312708818,-0.128056381,-0.059046261,0.469745479,11,,,,,,,,,
-0.10485295,0.01032226,0.312704832,-0.128061694,-0.059046261,0.469660584,11,,,,,,,,,
-0.104860809,0.010997415,0.313659802,-0.128338421,-0.059046261,0.469717348,11,,,,,,,,,
-0.104860809,0.010970131,0.313655965,-0.12834573,-0.059046261,0.469678083,11,,,,,,,,,
-0.104861905,0.010879309,0.313651649,-0.12838127,-0.059046261,0.469576363,11,,,,,,,,,
-0.104846916,0.01094648,0.313487328,-0.128257204,-0.058196626,0.469672937,11,,,,,,,,,
-0.104846916,0.010920493,0.313483492,-0.128264665,-0.058196626,0.469637649,11,,,,,,,,,
-0.104839772,0.010838405,0.313477985,-0.128301175,-0.058196626,0.469568668,11,,,,,,,,,
-0.104839772,0.010812427,0.313474149,-0.128308627,-0.058196626,0.46953337,11,,,,,,,,,
-0.104824648,0.010830034,0.313242148,-0.12799284,-0.057230905,0.469471586,11,,,,,,,,,
-0.104824648,0.01080415,0.313238314,-0.128000286,-0.057230905,0.469436415,11,,,,,,,,,
-0.104824648,0.010778268,0.31323448,-0.12800773,-0.057230905,0.469401246,11,,,,,,,,,
-0.104795792,0.010767438,0.313230792,-0.128010133,-0.057230905,0.469397245,11,,,,,,,,,
-0.104795792,0.010740355,0.313226958,-0.128017406,-0.057230905,0.469358229,11,,,,,,,,,
-0.104887065,0.011152753,0.313726257,-0.128026152,-0.057230905,0.469415579,11,,,,,,,,,
-0.104887065,0.011126957,0.313722524,-0.128033587,-0.057230905,0.469380423,11,,,,,,,,,
-0.105069753,0.010790983,0.314079689,-0.128187597,-0.057230905,0.468102251,11,,,,,,,,,
-0.105069752,0.010766154,0.314076093,-0.128194753,-0.057230905,0.468068544,11,,,,,,,,,
-0.105070776,0.010674242,0.314072047,-0.128235726,-0.057230905,0.467984775,11,,,,,,,,,
-0.105058195,0.010619642,0.313963293,-0.127951612,-0.056661029,0.467919993,11,,,,,,,,,
-0.105058193,0.010562452,0.313959697,-0.127977158,-0.056661029,0.467869628,11,,,,,,,,,
-0.105058191,0.010537706,0.313956102,-0.127984296,-0.056661029,0.467835993,11,,,,,,,,,
-0.105058191,0.010535355,0.313956102,-0.12798545,-0.056661029,0.467834083,11,,,,,,,,,
-0.105058189,0.010510612,0.313952506,-0.127992586,-0.056661029,0.467800449,11,,,,,,,,,
-0.105058187,0.010485872,0.313948911,-0.12799972,-0.056661029,0.467766815,11,,,,,,,,,
-0.105058186,0.010461134,0.313945316,-0.128006852,-0.056661029,0.467733182,11,,,,,,,,,
-0.105020741,0.006673955,0.313958878,-0.129488045,-0.05649559,0.462949696,11,,,,,,,,,
-0.104982031,0.00622283,0.314152669,-0.129601831,-0.056370025,0.4619325,11,,,,,,,,,
-0.10498203,0.006198525,0.314149071,-0.129608622,-0.056370025,0.461898825,11,,,,,,,,,
-0.104982029,0.006144242,0.314145474,-0.129632214,-0.056370025,0.461849149,11,,,,,,,,,
-0.104982027,0.006118826,0.314141876,-0.129638834,-0.056370025,0.461811876,11,,,,,,,,,
-0.104982026,0.006094532,0.314138279,-0.129645617,-0.056370025,0.461778197,11,,,,,,,,,
-0.10496266,0.006124013,0.314050062,-0.129519514,-0.055790336,0.461830748,11,,,,,,,,,
-0.104962659,0.006099765,0.314046466,-0.129526291,-0.055790336,0.461797135,11,,,,,,,,,
-0.104800107,0.00538005,0.314038647,-0.12967049,-0.055790336,0.460438221,11,,,,,,,,,
-0.104800108,0.005355907,0.314035051,-0.129677223,-0.055790336,0.460404718,11,,,,,,,,,
-0.104881028,0.005920492,0.314722369,-0.129635552,-0.055790336,0.459563592,11,,,,,,,,,
-0.104881028,0.005896719,0.314718892,-0.12964222,-0.055790336,0.459530651,11,,,,,,,,,
-0.104881029,0.005872949,0.314715415,-0.129648885,-0.055790336,0.459497712,11,,,,,,,,,
-0.104882019,0.005801178,0.314711512,-0.129680268,-0.055790336,0.459431136,11,,,,,,,,,
-0.104882019,0.005775069,0.314708035,-0.129686995,-0.055790336,0.459392598,11,,,,,,,,,
-0.104846658,0.007842424,0.315919287,-0.129573877,-0.055790336,0.460777735,11,,,,,,,,,
-0.104834065,0.007767422,0.315917695,-0.129610782,-0.055790336,0.460723538,11,,,,,,,,,
-0.104834065,0.007289148,0.315236103,-0.12959805,-0.048104345,0.458623443,11,,,,,,,,,
-0.104834066,0.007237967,0.315232735,-0.1296205,-0.048104345,0.458576893,11,,,,,,,,,
-0.10479801,0.006796218,0.315272733,-0.129731991,-0.047929067,0.457611185,11,,,,,,,,,
0,-0.124548078,-0.087166151,0,0,-0.112195958,10,,,,,,,,,
0,-0.124548078,-0.087166151,0,0,-0.112195958,10,,,,,,,,,
0,-0.123841662,-0.087952331,0,0,-0.111683291,10,,,,,,,,,
0.981757404,-0.130580101,-0.130402124,-0.106058938,-0.115727512,-0.120575844,10,,,,,,,,,
0,0.192548936,0,0,0,0,9,,,,,,,,,
-0.056858627,0.156677484,-0.220504746,-0.131801069,0.48894018,0.23259557,9,,,,,,,,,
-0.056318605,0.162549343,-0.214187067,-0.135384725,0.11131474,0.297545051,9,,,,,,,,,
-0.056333445,0.169773357,-0.214214439,-0.135546257,0.11131474,0.294693406,9,,,,,,,,,
-0.056335389,0.169754723,-0.214217415,-0.135552632,0.11131474,0.294687706,9,,,,,,,,,
-0.056337334,0.169736088,-0.21422039,-0.135559006,0.11131474,0.294682004,9,,,,,,,,,
-0.05619294,0.194339609,-0.159428394,-0.13656672,-0.040265864,0.114675178,9,,,,,,,,,
-0.056209185,0.201930514,-0.15944861,-0.137516726,-0.040265864,0.106294168,9,,,,,,,,,
-0.056227015,0.209099715,-0.159471053,-0.138316639,-0.040265864,0.098294238,9,,,,,,,,,
-0.056243215,0.215864568,-0.159491206,-0.138941958,-0.040265864,0.090975793,9,,,,,,,,,
-0.056245135,0.215847754,-0.159493209,-0.138946986,-0.040265864,0.09101802,9,,,,,,,,,
-0.056185678,0.222449863,-0.154826924,-0.137534823,-0.053294755,0.072443354,9,,,,,,,,,
-0.055282415,0.21515155,-0.157822613,-0.142303002,-0.055185121,0.06216552,9,,,,,,,,,
-0.055277882,0.231900515,-0.153488674,-0.140472958,-0.055126809,0.046255937,9,,,,,,,,,
-0.054277545,0.231633738,-0.153574193,-0.142103805,-0.055126809,0.039026782,9,,,,,,,,,
-0.054188189,0.235386399,-0.1536058,-0.142547805,-0.055126809,0.034080967,9,,,,,,,,,
-0.054190101,0.235303374,-0.153607578,-0.142548045,-0.055126809,0.034075721,9,,,,,,,,,
-0.054195994,0.235170317,-0.153625275,-0.142315254,-0.055126809,0.034094287,9,,,,,,,,,
-0.054194041,0.235033887,-0.153643566,-0.142082505,-0.055126809,0.034112845,9,,,,,,,,,
-0.054277575,0.237922981,-0.1549258,-0.14202744,-0.055936779,0.034232372,9,,,,,,,,,
-0.054279476,0.237791101,-0.154908247,-0.14179664,-0.055936779,0.034251427,9,,,,,,,,,
-0.054296621,0.24173921,-0.154925776,-0.142029419,-0.055936779,0.029860628,9,,,,,,,,,
-0.054382168,0.24571471,-0.156283826,-0.141750641,-0.056788317,0.028914949,9,,,,,,,,,
-0.053992017,0.242873082,-0.157585973,-0.1432972,-0.057592675,0.02318431,9,,,,,,,,,
-0.053497589,0.241935649,-0.159300736,-0.144205261,-0.058660614,0.019167221,9,,,,,,,,,
-0.05350898,0.245351394,-0.159592937,-0.144166657,-0.058837504,0.018931407,9,,,,,,,,,
-0.05352419,0.247835014,-0.159612667,-0.144375352,-0.058837504,0.014835272,9,,,,,,,,,
-0.053541238,0.250800164,-0.159630042,-0.144457038,-0.058837504,0.011428562,9,,,,,,,,,
-0.053639092,0.251479237,-0.16128775,-0.144600959,-0.059899064,0.011496148,9,,,,,,,,,
-0.053656027,0.251607232,-0.161305188,-0.144697713,-0.059899064,0.008872607,9,,,,,,,,,
-0.056478291,0.285604447,-0.158502041,-0.144504612,-0.059899064,0.008894133,9,,,,,,,,,
-0.056480251,0.285496816,-0.158514779,-0.144310916,-0.059899064,0.008914654,9,,,,,,,,,
-0.056504348,0.289028528,-0.158549063,-0.144264874,-0.059899064,0.008005658,9,,,,,,,,,
-0.056430545,0.29215156,-0.158588561,-0.144309033,-0.059899064,0.005125693,9,,,,,,,,,
-0.056431956,0.300021117,-0.156469247,-0.143300899,-0.060457199,-0.001870939,9,,,,,,,,,
-0.055994947,0.295942334,-0.150653515,-0.142413786,-0.062307037,-0.011349257,9,,,,,,,,,
-0.055437314,0.289084087,-0.152468714,-0.143588626,-0.06342818,-0.014382843,9,,,,,,,,,
-0.055521713,0.290970324,-0.153402386,-0.143501877,-0.064010431,-0.015553237,9,,,,,,,,,
-0.055523328,0.290957893,-0.153403916,-0.143504008,-0.064010431,-0.01552921,9,,,,,,,,,
-0.055128755,0.290145371,-0.153494859,-0.143825408,-0.064010431,-0.018814527,9,,,,,,,,,
-0.054582884,0.286851615,-0.154447522,-0.144183389,-0.06456819,-0.021737854,9,,,,,,,,,
-0.054337341,0.292447089,-0.151422969,-0.143238687,-0.06573403,-0.028762922,9,,,,,,,,,
-0.054338954,0.292435474,-0.151424417,-0.143240586,-0.06573403,-0.028741009,9,,,,,,,,,
-0.054340567,0.292421711,-0.151425866,-0.143242798,-0.06573403,-0.028712978,9,,,,,,,,,
-0.05434218,0.292364393,-0.151427314,-0.14324402,-0.06573403,-0.028708969,9,,,,,,,,,
-0.054277639,0.293638302,-0.151448742,-0.143306643,-0.06573403,-0.030769371,9,,,,,,,,,
-0.054282227,0.293539391,-0.15146332,-0.143162432,-0.06573403,-0.030755631,9,,,,,,,,,
-0.053707996,0.290018901,-0.151542815,-0.143565395,-0.06573403,-0.03401986,9,,,,,,,,,
-0.053709616,0.290007515,-0.151544258,-0.143567143,-0.06573403,-0.03399874,9,,,,,,,,,
-0.053711236,0.289996129,-0.1515457,-0.143568891,-0.06573403,-0.03397762,9,,,,,,,,,
-0.053314703,0.295073054,-0.149647566,-0.142661898,-0.065695021,-0.039086194,9,,,,,,,,,
-0.053301241,0.295737758,-0.150442746,-0.14195187,-0.065591908,-0.039760823,9,,,,,,,,,
-0.05330241,0.295660718,-0.150452406,-0.14182146,-0.065591908,-0.039749197,9,,,,,,,,,
-0.053306241,0.295567631,-0.150465367,-0.141690921,-0.065591908,-0.039737863,9,,,,,,,,,
-0.052824416,0.292934001,-0.150525316,-0.14206865,-0.065591908,-0.042302454,9,,,,,,,,,
-0.052902295,0.293997951,-0.150957601,-0.142040366,-0.065842983,-0.043214502,9,,,,,,,,,
-0.052902885,0.293995346,-0.150957674,-0.142040366,-0.065842983,-0.043214502,9,,,,,,,,,
-0.052898896,0.293939836,-0.150969566,-0.14204189,-0.065842983,-0.043195325,9,,,,,,,,,
-0.052938096,0.294695405,-0.153175314,-0.141378625,-0.066711654,-0.042715795,9,,,,,,,,,
-0.052939678,0.294685287,-0.153176647,-0.141380265,-0.066711654,-0.042697329,9,,,,,,,,,
-0.052941259,0.294675169,-0.153177979,-0.141381905,-0.066711654,-0.042678864,9,,,,,,,,,
-0.05297304,0.294475633,-0.153191956,-0.141259439,-0.066711654,-0.042666807,9,,,,,,,,,
-0.052974621,0.294465518,-0.153193287,-0.14126108,-0.066711654,-0.042648343,9,,,,,,,,,
-0.052976201,0.294455403,-0.153194618,-0.141262721,-0.066711654,-0.042629879,9,,,,,,,,,
-0.053002528,0.294228452,-0.153225109,-0.141271232,-0.066711654,-0.042543505,9,,,,,,,,,
-0.05294683,0.293144846,-0.153268152,-0.141701857,-0.066711654,-0.041384001,9,,,,,,,,,
-0.052961593,0.295308842,-0.15328656,-0.141674199,-0.066711654,-0.041791599,9,,,,,,,,,
-0.053044581,0.295921676,-0.153781233,-0.141675631,-0.066998492,-0.042758377,9,,,,,,,,,
-0.052581526,0.294449874,-0.152564633,-0.140980757,-0.066981319,-0.045865122,9,,,,,,,,,
-0.052583096,0.294440282,-0.15256591,-0.140982301,-0.066981319,-0.045847873,9,,,,,,,,,
-0.052604419,0.296108137,-0.152592268,-0.140979782,-0.066981319,-0.04716406,9,,,,,,,,,
-0.052605988,0.296098609,-0.152593545,-0.140981312,-0.066981319,-0.047146991,9,,,,,,,,,
-0.052607558,0.296083143,-0.152594822,-0.140983074,-0.066981319,-0.047126676,9,,,,,,,,,
-0.052633281,0.295909592,-0.152633952,-0.140870051,-0.066981319,-0.047117383,9,,,,,,,,,
-0.052704694,0.296930527,-0.15322948,-0.140906683,-0.067355641,-0.047867742,9,,,,,,,,,
-0.052706806,0.298968805,-0.153231802,-0.140882549,-0.067355641,-0.048144694,9,,,,,,,,,
-0.052629779,0.297938488,-0.153599528,-0.141019942,-0.06754257,-0.049332165,9,,,,,,,,,
-0.0519437,0.297395226,-0.152723402,-0.140662562,-0.067544446,-0.053152044,9,,,,,,,,,
-0.05194526,0.29738618,-0.152724629,-0.140663982,-0.067544446,-0.053136135,9,,,,,,,,,
-0.051793234,0.297195347,-0.153117239,-0.140700983,-0.067765454,-0.054109017,9,,,,,,,,,
-0.051478508,0.29436953,-0.153544181,-0.1409552,-0.067986249,-0.055568575,9,,,,,,,,,
-0.051480068,0.29436065,-0.153545406,-0.140956544,-0.067986249,-0.055553115,9,,,,,,,,,
-0.051097741,0.293117788,-0.153605312,-0.141130157,-0.067986249,-0.057083494,9,,,,,,,,,
-0.050667311,0.291928276,-0.153669896,-0.14128494,-0.067986249,-0.058506132,9,,,,,,,,,
-0.048777871,0.283337018,-0.153850149,-0.141697604,-0.067986249,-0.061655892,9,,,,,,,,,
-0.048779469,0.283328372,-0.153851363,-0.141698759,-0.067986249,-0.06164119,9,,,,,,,,,
-0.048784505,0.2832284,-0.153840059,-0.141602753,-0.067986249,-0.061631509,9,,,,,,,,,
-0.04880207,0.284041593,-0.153861008,-0.141623462,-0.067986249,-0.062714809,9,,,,,,,,,
-0.048805222,0.283988967,-0.153872073,-0.141624523,-0.067986249,-0.062699958,9,,,,,,,,,
-0.048495637,0.283965305,-0.156103178,-0.141379649,-0.068281079,-0.063543848,9,,,,,,,,,
-0.048213463,0.282813003,-0.156139092,-0.141438845,-0.068281079,-0.064791076,9,,,,,,,,,
-0.048215045,0.282804734,-0.156140285,-0.141439918,-0.068281079,-0.06477724,9,,,,,,,,,
-0.047836825,0.282726938,-0.156194111,-0.141464945,-0.068281079,-0.06577084,9,,,,,,,,,
-0.047870469,0.283860465,-0.156301919,-0.141456406,-0.0683328,-0.066470427,9,,,,,,,,,
-0.047061663,0.281213271,-0.155726839,-0.141219,-0.068202074,-0.069249213,9,,,,,,,,,
-0.047063246,0.281205353,-0.155727986,-0.141220005,-0.068202074,-0.069236135,9,,,,,,,,,
-0.045897016,0.276863432,-0.15584628,-0.141291252,-0.068202074,-0.070977742,9,,,,,,,,,
-0.045905175,0.278300144,-0.155836605,-0.141288274,-0.068202074,-0.071144282,9,,,,,,,,,
-0.045906777,0.278292316,-0.155837749,-0.14128923,-0.068202074,-0.071131449,9,,,,,,,,,
-0.045943908,0.281173698,-0.156318272,-0.141005509,-0.067961119,-0.071788925,9,,,,,,,,,
-0.047829066,0.278544242,-0.154787183,-0.14183063,-0.067797787,-0.060837932,9,,,,,,,,,
-0.047842275,0.279862501,-0.154787024,-0.14182234,-0.067797787,-0.061024275,9,,,,,,,,,
-0.047606661,0.281849502,-0.154366056,-0.141455174,-0.06783338,-0.062993444,9,,,,,,,,,
-0.047607949,0.281842819,-0.154366998,-0.141456093,-0.06783338,-0.062981995,9,,,,,,,,,
-0.046909584,0.279510459,-0.155111773,-0.141265243,-0.067317807,-0.064007566,9,,,,,,,,,
-0.046802685,0.279423479,-0.155210387,-0.141295798,-0.067357039,-0.064709138,9,,,,,,,,,
-0.04636139,0.277634268,-0.155514821,-0.141384005,-0.067513903,-0.065584579,9,,,,,,,,,
-0.045854668,0.275101014,-0.155782182,-0.141455585,-0.067637945,-0.066505808,9,,,,,,,,,
-0.04569456,0.274750587,-0.155816733,-0.141478354,-0.067637945,-0.067341605,9,,,,,,,,,
-0.045450426,0.276782044,-0.155329406,-0.141195975,-0.067529023,-0.068685961,9,,,,,,,,,
-0.045156519,0.276031679,-0.155377574,-0.141231354,-0.067529023,-0.069567039,9,,,,,,,,,
-0.045171144,0.280052817,-0.155453375,-0.141215403,-0.067291769,-0.070555773,9,,,,,,,,,
-0.045178475,0.28115456,-0.155461486,-0.141209108,-0.067291769,-0.070682675,9,,,,,,,,,
-0.045179764,0.281148443,-0.155462379,-0.14120991,-0.067291769,-0.070672501,9,,,,,,,,,
-0.045180779,0.281142161,-0.155462333,-0.141210522,-0.067291769,-0.070664926,9,,,,,,,,,
-0.045182068,0.281136044,-0.155463226,-0.141211325,-0.067291769,-0.070654753,9,,,,,,,,,
-0.045200317,0.282367835,-0.155484127,-0.141196975,-0.067291769,-0.071133799,9,,,,,,,,,
-0.044513713,0.280097776,-0.155554569,-0.141276448,-0.067291769,-0.072139395,9,,,,,,,,,
-0.044102027,0.278775557,-0.155596652,-0.141320644,-0.067291769,-0.072680841,9,,,,,,,,,
-0.044174756,0.279564001,-0.155824146,-0.141316501,-0.067424767,-0.073015668,9,,,,,,,,,
-0.044189113,0.280011661,-0.155840388,-0.141323836,-0.067424767,-0.073653217,9,,,,,,,,,
-0.044342736,0.281556824,-0.155768711,-0.141381178,-0.067109519,-0.07325886,9,,,,,,,,,
-0.044360991,0.281437416,-0.155793992,-0.141319352,-0.067109519,-0.073252874,9,,,,,,,,,
-0.044373094,0.282774587,-0.155792903,-0.141302164,-0.067109519,-0.073545065,9,,,,,,,,,
-0.044372341,0.282713083,-0.155802859,-0.141240634,-0.067109519,-0.073538666,9,,,,,,,,,
-0.044523582,0.283141491,-0.156066462,-0.141241287,-0.067289008,-0.074104334,9,,,,,,,,,
-0.063793092,-0.106105727,0,-0.10746047,0,0,2,,,,,,,,,
0.078281777,0.333393753,-0.125254833,-0.113409562,-0.0625,-0.113409562,2,,,,,,,,,
0.110533568,0.035416534,-0.051264794,-0.134851692,0.585172376,-0.224860815,2,,,,,,,,,
0.103669837,0.041476269,-0.086078499,-0.133803185,0.352107358,-0.202434995,2,,,,,,,,,
0.10572491,0.039343921,-0.092922448,-0.132880697,0.257694102,-0.189062967,2,,,,,,,,,
0.102229802,0.043729881,-0.096857781,-0.13195493,0.214549392,-0.181559502,2,,,,,,,,,
-0.055933458,-0.131516581,-0.087287831,-0.131125859,0.214549392,-0.180045846,2,,,,,,,,,
-0.054063289,-0.130641931,-0.096117783,-0.129953361,0.283879187,-0.19616235,2,,,,,,,,,
-0.054061211,-0.130642229,-0.096117188,-0.129953361,0.283879187,-0.19616235,2,,,,,,,,,
-0.054059962,-0.130734796,-0.096117817,-0.130042982,0.283879187,-0.196275556,2,,,,,,,,,
-0.050561811,-0.125322527,-0.103150768,-0.123095316,0.436872615,-0.202819352,2,,,,,,,,,
-0.04784798,-0.126192068,-0.101886351,-0.123993434,0.390296024,-0.19925586,2,,,,,,,,,
-0.0451998,-0.126391629,-0.098753425,-0.12549217,0.296932064,-0.189834853,2,,,,,,,,,
-0.042769684,-0.127306802,-0.099001892,-0.126178885,0.278866789,-0.18815317,2,,,,,,,,,
-0.042769684,-0.127306802,-0.099001892,-0.126178885,0.278866789,-0.18815317,2,,,,,,,,,
-0.042770292,-0.127316894,-0.099002634,-0.12618997,0.278866789,-0.188165406,2,,,,,,,,,
-0.039687679,-0.123353332,-0.135909089,-0.124239285,0.450796226,-0.16110757,2,,,,,,,,,
-0.037707108,-0.122954111,-0.134897041,-0.12422045,0.430914897,-0.161050357,2,,,,,,,,,
-0.034698685,-0.123448301,-0.134371336,-0.124588044,0.434532251,-0.170150398,2,,,,,,,,,
-0.03213671,-0.122854636,-0.133346467,-0.124578316,0.409705727,-0.169421555,2,,,,,,,,,
-0.029727158,-0.122206393,-0.130364201,-0.124435745,0.438643025,-0.17203415,2,,,,,,,,,
-0.027239862,-0.121029594,-0.127592234,-0.124638663,0.462377454,-0.174891889,2,,,,,,,,,
-0.025945287,-0.12104939,-0.129205356,-0.124576837,0.4998496,-0.182939342,2,,,,,,,,,
-0.025969901,-0.120878586,-0.128448328,-0.12460777,0.478994305,-0.182172737,2,,,,,,,,,
-0.023521973,-0.120059709,-0.126868496,-0.125182775,0.428971538,-0.180965211,2,,,,,,,,,
-0.020727644,-0.116361111,-0.147069225,-0.123936354,0.495368913,-0.167891398,2,,,,,,,,,
